z_0,z_1,z_2,z_3,label
-0.05639293,-0.88568884,-0.046303675,-1.2128001,2
-0.23305432,-0.40752912,-0.06906684,-1.1099697,2
0.09952892,-0.6970257,-1.694934,-1.1786976,2
-0.22971411,-0.01722608,-0.32085362,-1.3482385,2
0.06641639,-0.75646746,-1.5955551,-1.2657973,2
0.12574403,-0.33310547,-2.141046,-0.7314711,2
-0.11192946,-0.8342743,-0.0750771,-1.1026305,2
-0.51148957,-1.0200695,0.0376001,-0.2899591,2
-1.8677437,-1.1752403,-0.89794296,-1.0893655,2
-0.6336015,0.096922696,0.033998087,0.8996663,2
-0.13577244,-0.09932552,-2.0015857,-0.5523685,2
-0.78672624,-0.5011859,0.12121074,-0.3962316,2
-0.29473898,-2.7181354,-0.034848705,1.053157,2
0.6034107,-1.8481795,-0.22476107,-0.54801553,2
-0.5462646,-3.3458176,0.30287102,0.027772754,2
-2.0971937,-1.991453,1.216695,0.17009775,2
0.22098412,-1.6323779,-0.28130543,-0.97112155,2
-0.54873705,-1.5947359,-0.086950414,-1.2626146,2
-0.9563186,-0.39998555,-0.3519297,-1.2351819,2
0.34864601,-0.16307303,-2.0355017,-0.62104034,2
0.20162308,-1.2548414,-0.8039284,-1.5239713,2
-0.48068812,-1.5809957,-0.057765376,-1.1118656,2
-0.21801843,-0.024812525,-1.9748436,-0.45980662,2
0.6962898,-0.30182773,-1.8265524,-1.0389171,2
0.33942452,0.28722242,-1.9764061,0.29889622,2
0.33185208,-2.5099616,-0.205845,-0.40708342,2
-0.11056792,-3.4799678,0.71957445,1.1051912,2
-2.9517226,-0.18112686,-0.6894012,-0.47470608,2
-2.090352,-2.2300513,0.8880003,-0.15101455,2
0.13936557,-1.1285442,0.15172683,0.25690427,2
-1.9713442,-0.24232286,-0.58222365,-0.57215464,2
0.17397374,-0.5542846,-1.8644214,-1.2374082,2
-0.6438444,-3.5334299,1.5908217,0.7945768,2
-1.1973292,-3.2323828,0.6979974,0.32639277,2
-0.2142072,-1.0402503,-0.46058252,-1.8036224,2
0.42793944,-2.0634894,0.10187219,0.7547435,2
-1.4419136,-3.0831838,0.665737,-0.29958692,2
-0.6574565,-2.9032085,1.807003,0.6426092,2
-0.49456918,-1.3732721,-0.31126046,-1.5332882,2
-0.002892342,-3.162519,0.3314912,1.0180432,2
-0.63579875,0.26978347,-1.5685335,-0.18180202,2
-0.9781367,-2.7862766,0.4958831,-0.37192905,2
-1.2472358,-2.4840703,1.6772302,0.6465227,2
0.27856612,-2.7681992,0.4332612,1.4248794,2
-0.05677668,-2.64262,-0.11543835,0.16470818,2
-0.12846673,-1.3195568,-1.4542509,-1.830336,2
-1.2344425,-0.43458316,0.04667579,-1.140936,2
-1.2063447,-1.7160568,-0.66894674,-1.2544112,2
1.3888205,2.2678082,-0.43363336,0.47924265,2
-0.93310285,1.0899237,-0.6184262,0.22806326,2
-2.042695,-2.3188508,0.53354734,-0.544344,2
-0.39504918,-1.2394902,0.1253047,0.09005037,2
-0.7605037,0.13687678,-0.8573128,1.1521311,2
-0.53372395,-1.3504162,-1.5899304,-1.6854433,2
-1.4326838,-2.3362274,-1.1531212,-1.1730281,2
-0.8557515,-1.4538243,-1.2379621,-1.6591799,2
-2.1099813,-1.8457206,1.1835741,0.12335523,2
0.6582188,-1.117707,-1.5481645,-2.0513542,2
0.64839435,-1.8038864,0.2657251,0.47896585,2
0.06601873,-3.4462862,1.6536669,1.3596795,2
-0.23744915,-3.519592,0.983868,1.1258672,2
0.22994493,-0.49163368,-2.23984,-1.0614076,2
-0.04584492,-0.061322853,-2.0080454,-0.467056,2
-2.379369,-0.9777622,-0.82053757,-0.1134751,2
0.53486353,-1.0146699,-0.1277327,-0.96459424,2
-1.8855729,-2.5474262,0.5297933,-0.5206591,2
-0.059083022,-0.7184079,-1.8619128,-1.356181,2
-0.68199754,-2.9062173,0.22300445,0.523926,2
0.1202166,-2.716841,-0.16369566,-0.42355725,2
1.2753251,-0.035396516,-2.2869034,0.0046849065,2
-0.6443136,-3.293714,0.33356458,-0.19631119,2
1.122251,-1.2633504,-0.03622993,-0.6098079,2
-3.0903292,-0.5908484,-0.34856236,-0.7018936,2
-0.025591375,-3.0243397,-0.053098124,-0.023004431,2
0.9240327,-1.6769844,0.36118257,0.03660232,2
-0.87488806,0.58648306,-1.2642673,0.62619054,2
-0.42332834,0.39749718,-1.580565,-0.24045701,2
-1.0300612,-0.42631552,-0.530377,0.96305394,2
-0.38364717,0.070288554,-1.2022521,-0.579473,2
0.19557759,-0.35792175,-2.0994532,-0.9007808,2
-2.534589,-1.4266323,0.988687,-0.42796338,2
-1.1921576,1.1566578,-0.55434954,0.24508448,2
-1.5086579,-0.18698764,-0.48225087,-1.1435199,2
0.12551329,-1.7360028,-0.29158667,-1.1328019,2
-0.12956764,-2.8929493,-0.075781785,0.014074627,2
0.3099789,-1.5506064,-0.33607233,-0.94626606,2
-1.5923393,-1.21349,-0.97915447,-1.1977876,2
-0.4754636,-0.978296,0.088811226,-0.3480631,2
-1.0116007,-1.3650093,0.08182588,-0.66347444,2
0.25498357,-1.0296224,-1.2421877,-1.9164406,2
0.016317964,-0.88053507,-0.5885842,-1.4906726,2
-2.658632,-1.289091,0.7039939,-0.22336192,2
-0.64118177,-1.1998147,-1.4923946,-1.4952087,2
-1.0715027,-0.60094124,-0.6493165,-1.3786153,2
-1.9822944,0.2527536,-1.183957,-0.20322339,2
-1.3585135,-0.5896269,0.057569113,-1.0482122,2
-1.3978072,-0.5671081,0.053081557,-1.0466644,2
-2.1034977,0.029223599,-1.068927,-0.34630397,2
-1.1043969,-0.5673715,-0.5841566,-1.3770335,2
-2.4625933,-1.500385,0.9382116,0.0976722,2
-0.80261636,-1.6852288,-0.7209545,-1.5785146,2
-1.1494188,0.79979265,-1.196414,0.5308911,2
-0.19690768,0.015940934,0.08525925,0.773858,2
-1.0099205,-1.4353678,0.046643294,-0.7130335,2
-0.27643043,-1.2925609,-0.00472817,-0.51827836,2
-1.6715052,-1.1814965,-0.9348058,-1.1771607,2
0.40765676,-1.3924975,-0.4033215,-1.0738248,2
0.1795698,-1.6753275,-0.2853651,-1.0742059,2
-0.03147435,-2.6785414,-0.14708069,-0.09621068,2
-2.3865826,-1.5456245,1.0292261,-0.32121074,2
-1.5106548,-0.20644286,-0.4514972,-1.1582036,2
-2.0102265,0.40605313,-1.046,-0.051427446,2
-0.6260963,-0.09143043,-1.0776566,-0.7745606,2
0.11445972,-0.539575,-2.1602893,-0.9959574,2
-0.23501834,-0.0935634,0.057661027,0.6714502,2
-0.2848582,0.39519012,-0.740101,-1.1136144,2
-0.6473048,0.70540506,-1.3630445,0.5423903,2
0.81583667,-1.757706,0.29423752,0.114778295,2
-3.0050688,-0.87968326,0.1765923,-0.9078993,2
-1.6930112,0.11619914,-1.0901365,-0.3860751,2
0.08140801,-2.855808,-0.09178359,-0.147099,2
1.641366,-0.029799106,-2.4786508,0.14910798,2
0.00041332934,-2.7863586,-0.08313193,-0.26065794,2
-0.6151806,-2.8445137,0.14980863,0.48452988,2
0.3382121,-2.5292513,-0.23064129,-0.5339589,2
1.215075,-0.22533025,-2.326947,-0.26120383,2
-2.430106,-1.1634799,-0.7682835,-0.26584145,2
-0.14150846,-0.93149745,-1.791433,-1.4787782,2
-1.2826791,-3.3028066,1.231656,0.26931813,2
-0.1624684,0.13234566,-1.8928185,-0.30373234,2
0.5995405,-0.18882225,-2.0866911,-0.37031302,2
-0.44809738,-3.3324113,1.4684154,0.9512866,2
-0.113973975,-3.4079537,1.7326401,1.3126217,2
0.552756,-1.8907183,0.21450676,0.5977532,2
-0.1833257,0.73079175,0.56237555,1.0057911,2
-2.0036798,-1.8940849,1.3170147,0.28944623,2
-0.5678951,-1.7681895,-0.49516818,-1.5881788,2
-0.40673873,-1.374632,-1.5218506,-1.7733288,2
-1.0389884,-2.7222726,-0.023154205,-1.4381448,2
-0.5830595,-1.0967872,0.15797316,0.11559151,2
-1.1894273,0.13577497,-0.96798563,1.0930315,2
-2.274025,-1.834022,0.41146004,-0.8244741,2
1.4785668,1.7354665,-1.5147493,1.1051435,2
-2.723364,-0.76365066,-0.59286666,-0.76385695,2
0.27446303,-2.540158,-0.20635058,-0.52905774,2
-0.6499916,-2.9524763,0.16911812,-1.0888181,2
-0.61457795,-1.2708933,-1.7560469,-1.5081475,2
-1.0470366,-0.5891765,-0.064778164,-1.2328885,2
-0.45972842,0.0594007,-0.7926935,1.1444914,2
-0.6774318,-0.9990794,0.18438028,0.14676529,2
-0.4181625,-3.155663,0.14512987,0.07937759,2
-2.0716362,-0.5255565,-1.0703869,-0.64623463,2
-0.3352885,-1.764823,-0.08773363,-1.2806095,2
0.089846395,-3.460161,1.5572318,1.4080703,2
1.7159402,-1.1720661,0.48746848,-0.026857015,2
-0.5181551,-1.3337146,-0.59695035,-1.6473707,2
-0.010080782,-0.022665171,-1.988363,-0.5151577,2
0.1779947,-0.53060377,-2.172242,-1.0463108,2
0.1901907,-0.15956776,-1.2524091,0.965627,2
-0.32933787,-1.1350929,-0.7892424,-1.7299079,2
-0.8062311,-3.0637252,0.46780658,0.4905901,2
0.26770765,-0.46302718,-1.9765439,-1.0899909,2
-2.1041055,-2.3731732,0.6295328,-0.41950968,2
-0.12824546,-3.181392,0.030947132,-0.000333149,2
-2.3595994,-1.192452,-0.17415704,-0.88775855,2
0.22189292,-2.4230332,-0.32661477,-0.22651368,2
-0.48456287,-3.6250882,1.2042099,0.7341401,2
1.2694484,-0.8541704,-0.12910192,-1.2411623,2
-0.19837414,0.4360454,-1.5374866,0.18962988,2
0.6949859,-0.2352304,-2.0159993,-0.81677073,2
-0.36141533,0.1676705,-1.7257769,-0.33706653,2
0.6387635,-1.8225483,0.11000694,0.4167441,2
-1.3024113,-0.4803913,-0.7816956,0.81068814,2
-0.5177484,0.2687348,-1.642564,-0.26663908,2
-1.6604078,-0.047214903,-0.46268648,-1.1677599,2
-2.6420314,-1.1993679,0.87624204,-0.70570564,2
0.21421288,-0.19956785,-2.0981522,-0.6773067,2
-1.0288448,-0.12788576,-1.0123284,-0.909825,2
0.23135513,-1.543494,-0.28973588,-0.9062625,2
-2.361373,-1.7413341,0.90752584,-0.20061933,2
0.08616339,-1.7820715,-0.3773443,-1.1939565,2
-0.9983492,-1.2261786,0.09116311,-0.5627727,2
-1.439265,-1.183233,-0.9997442,-1.2818781,2
-0.6748933,-1.9347146,-0.25084057,-1.2815583,2
-2.8719544,-0.98502773,0.03658611,-0.3833065,2
-1.9662153,-0.32732046,-1.098504,-0.637464,2
-0.102074735,-1.0830002,-0.589506,-1.3577377,2
-1.7665913,0.72722244,-1.0389537,0.1836455,2
-1.4346813,-0.5009092,0.068162344,-1.000843,2
-1.2395835,-0.58914995,-0.22744206,-1.3861443,2
-0.23843777,-0.48159474,-0.070244804,-1.052796,2
-1.1034524,-0.5547341,-0.5351366,-1.3707346,2
-0.23044303,-0.5171943,-0.09283123,-1.0252825,2
-1.3712761,-0.53715056,0.13970937,-1.0536661,2
-0.19517961,-1.1481918,-0.6178742,-1.3228973,2
-1.6997789,0.77626944,-0.9690825,0.20597738,2
-0.76684123,-1.7698232,-0.6012902,-1.5138723,2
-2.0271845,-0.043235622,-1.1060848,-0.3526734,2
-2.869835,-0.8101302,-0.35466334,-0.16309059,2
-1.2170962,-1.4608594,-0.33377302,-1.326266,2
-0.9944886,-1.071706,0.106166884,-0.5688746,2
0.09033255,-1.7969356,-0.4152797,-1.2185572,2
-2.7830405,-1.1216975,-0.09174315,-0.937354,2
0.23980448,-1.5578324,-0.3375044,-0.88654757,2
-0.19501632,-0.1037993,-1.9882948,-0.52796483,2
-0.72765976,-0.07843855,-1.0632712,-0.80478334,2
-1.5061438,-0.09786762,-0.52986157,-1.1081492,2
-2.7979796,-0.94631773,0.74312735,-0.808751,2
-0.51898867,0.24046856,-1.6544974,-0.18433982,2
-2.2330248,-2.0083137,0.3406853,-0.41338396,2
0.71689415,-1.765234,0.23017946,0.3169616,2
0.68332016,-0.22849725,-1.944499,-0.95691764,2
-0.28205657,0.60942024,-1.4750693,0.25849178,2
-0.2666,-0.058868546,-1.9760172,-0.4289478,2
0.15091166,-2.4695997,-0.2858212,-0.17466033,2
1.2433184,-1.1875371,-0.119381934,-1.2030854,2
-0.7090044,-3.551607,1.310816,0.58860916,2
-0.23033074,-3.2897308,0.13318953,0.06254445,2
-2.336322,-0.79619694,-0.4685104,-0.98307127,2
0.34055787,-0.29334372,-1.9573355,-0.8207705,2
-2.3437662,-1.6083032,0.13118547,-0.7972512,2
0.78294474,-0.1927134,-2.2051415,-0.15307568,2
-0.9436355,-3.1233106,0.54920596,0.43507588,2
-0.4078399,-1.1736693,-0.84860075,-1.7078062,2
0.12865743,-0.65122294,-2.0731685,-1.2004529,2
0.1837597,0.0020386465,-2.0264466,-0.53038484,2
-0.5142105,-1.3678572,-0.424484,-1.5975018,2
-0.1762493,-0.3929465,-2.060053,-0.7031295,2
0.20715788,-3.4181223,1.3734167,1.4685816,2
-0.53103614,-1.7755185,-0.35809058,-1.5290719,2
-0.4864408,-3.1576452,0.22381344,0.017752536,2
-2.0490007,-0.4280934,-1.1008695,-0.64579594,2
0.079133816,-1.2496269,-1.4822298,-1.8658274,2
-1.0181147,-0.7236994,-0.2920163,-1.4372308,2
-0.6367527,-1.0676436,0.14385602,0.1282248,2
-0.86973196,-2.8602414,0.08022424,-1.2755516,2
-0.525291,-0.9238285,-2.0041666,-1.2088066,2
0.46846357,-2.3337712,-0.2586613,-0.6698819,2
-2.357785,-1.6578252,0.3173211,-1.0024861,2
-1.3510642,-3.191653,0.64212495,-0.31408006,2
-0.17573035,-2.9881675,-0.022411454,-0.3055558,2
-0.005987614,-1.7740744,-1.1520604,-1.7018651,2
-0.9673898,1.0420946,-0.5394835,0.18246995,2
-0.23982044,-1.5953667,-0.090042494,-0.6770817,2
-2.0287158,-0.42133257,-1.0782464,-0.70303774,2
-0.6143456,0.19721359,-1.5900058,-0.23427443,2
-0.16826151,-2.6354287,0.30398622,-0.7302179,2
0.004504692,-1.7716664,0.16295995,-0.08892734,2
-2.457054,-0.5207045,-0.83209896,-0.045437682,2
-2.1383414,0.18819061,-1.0355642,-0.19523256,2
-0.531067,-1.2183666,-0.7622893,-1.7546718,2
0.34994996,-2.7784953,0.5737133,1.4692732,2
-0.25505286,-0.53305745,-0.05185411,-1.0045127,2
0.49740255,-1.9896913,0.20506664,0.75284505,2
-1.960878,-2.166364,0.48921788,-0.10342058,2
0.015209958,-2.2842329,0.02657794,1.0425463,2
-0.9810274,-3.443681,0.749816,0.01032144,2
1.9853868,0.85061055,-1.8867443,0.7045518,2
-0.8781457,-3.438431,0.62183607,0.084300384,2
-0.504148,-2.5721762,0.024522021,0.5082457,2
-0.2884371,-3.229012,0.08133053,-0.058854263,2
-1.0711012,-3.4088209,1.2693495,0.38292405,2
0.2890734,-2.288611,-0.30001017,-0.22497542,2
-0.31537375,-1.2091937,-0.074875966,-0.04656157,2
-1.1709435,-3.1000082,1.3293374,0.5790598,2
-0.23522882,0.25695327,-0.54280484,-1.3328291,2
-1.4679861,0.29696044,-1.1283776,0.6145527,2
0.40892556,-2.3108766,0.10909964,1.029295,2
-0.0028286055,-1.0703707,-0.98831326,-1.7921076,2
-0.64340645,-1.2649055,-0.9568343,-1.706749,2
0.5218953,-1.25879,-0.49858776,-1.189965,2
0.10939958,-1.5581117,-0.85657716,-1.3332299,2
-0.98370326,-2.83611,1.5580392,0.9464997,2
-3.1884856,-0.05046489,-0.5625882,-0.44773546,2
-1.5865381,0.22462896,-1.2639618,-0.15171246,2
0.5127345,-0.98058915,-0.10714123,-0.3919409,2
0.16730483,-0.5636228,-2.1815639,-1.0468838,2
-1.1696745,-0.099836566,0.17858253,-0.85160184,2
-1.7605553,-1.036458,-1.0534014,-0.98879445,2
-1.82396,0.2563052,-1.0151474,-0.029726204,2
-0.62815577,-1.9936205,-0.18536629,-1.2083904,2
-0.7555169,-0.39621603,-1.0629109,-1.1906796,2
-2.3039253,-1.5852294,1.0764965,0.17993143,2
-0.23336011,-0.71831614,-1.8926885,-1.197524,2
-2.1449282,0.3651613,-1.0563996,-0.08638908,2
-0.23459673,-1.0970314,-0.8953103,-1.5871799,2
-0.71641386,-2.2203352,-0.09626449,-0.7952025,2
-0.22267057,0.113515265,-1.8880999,-0.34825733,2
-0.4948494,-2.060609,-0.062196653,-0.594664,2
-0.2854467,-1.2138894,-0.6923807,-1.4043155,2
-2.1859794,-1.7000004,1.23936,0.2687856,2
-0.6236077,-1.1343169,-1.5751803,-1.4815488,2
-0.9462961,-0.51476634,-0.86926514,-1.257377,2
-2.0568237,-0.010909128,-1.0449361,-0.29048216,2
-0.59563667,-1.9355379,-0.18658623,-1.1736658,2
-1.7916597,-1.0012544,-1.0589112,-0.9202679,2
-1.1111509,-0.27857915,0.19893232,-0.7833953,2
-0.55231076,0.72332144,-1.3149652,0.282917,2
0.38027528,-0.52076024,-2.145036,-1.1239746,2
-3.2252564,-0.22593193,-0.34953365,-0.49237207,2
-1.3587776,0.1069291,-1.3214159,-0.25969598,2
-0.83623844,-2.8204978,1.5074002,1.0536675,2
0.10029021,-1.6391839,-0.7386559,-1.3015666,2
0.6431973,-1.1702406,-0.61224145,-1.2432536,2
-0.13379738,-1.0897367,-1.000109,-1.7633291,2
0.4104278,-2.3798141,0.16413555,1.1300175,2
-0.4695848,-1.0347878,-1.4127675,-1.4850183,2
-1.1570103,0.4381468,-1.21757,0.75362015,2
-0.26595718,-0.5534412,-0.036422066,-0.91032255,2
-1.3944954,-3.0539298,1.2756068,0.44491357,2
-0.8896229,-3.501701,1.3181113,0.4948924,2
-0.29295656,-0.9571316,0.039778255,-0.18711229,2
0.38588688,-2.139975,-0.24511538,-0.29988524,2
-0.44628966,-2.4156322,-0.0552807,0.45664498,2
-0.038685992,-2.9153006,-0.14288333,-0.30347973,2
0.5975782,0.13902876,-2.2285795,-0.1040774,2
-0.75404304,-3.386241,0.46313488,-0.025993338,2
-1.781804,-2.4993703,0.5798127,-0.012000506,2
-0.81559694,-3.4826314,0.7356315,0.033318378,2
0.03548906,-2.1263928,-0.00035326727,0.9822393,2
0.445871,-2.1159413,0.19263141,0.890375,2
-0.5699423,-1.3593298,-0.09019584,-0.5701724,2
0.35139933,-3.2020075,1.0480342,1.5067647,2
0.050156523,-0.6406293,-1.5277225,-1.5028,2
-2.1031103,0.23605444,-1.0198576,-0.16641855,2
-0.06573705,-1.4942131,0.10901506,-0.02427261,2
-2.5586805,-0.7044222,-0.6981296,-0.14026791,2
-0.6084667,0.23950753,-1.6224574,-0.22506975,2
-1.6931573,-0.6014604,-1.101319,-0.93285537,2
-0.09977738,-2.6043842,0.26787025,-0.6203506,2
-1.1144828,0.769812,-0.43945748,0.0026614238,2
-0.28950635,-1.4296759,0.004572645,-0.54806197,2
0.36280116,-1.3791838,-1.3008356,-1.9997516,2
-0.26503643,-3.1308854,0.09912349,-0.2987948,2
-1.9167299,-2.4877448,0.5676018,-0.52149016,2
-0.057561584,-2.7790813,-0.09247343,-0.38518146,2
-1.030424,-3.4407651,0.6019621,-0.22673069,2
-0.2650169,-1.6721599,-0.06886852,-0.7520468,2
-0.29516432,-2.0801322,-0.9751742,-1.5113673,2
-0.19979317,-3.2599423,1.690945,1.3716041,2
-2.3435917,-1.7713046,1.0464795,-0.07217367,2
0.011704328,-1.9043629,0.1628511,-0.06695148,2
-0.4294904,-2.9555845,0.24227507,-0.97897893,2
-0.031566925,-0.33732933,-2.0938036,-0.7497496,2
0.10392054,-0.6515224,-2.0949233,-1.1736188,2
0.61100894,-1.8182153,0.1320969,0.5080716,2
0.400666,-2.2483678,0.2538577,1.1549537,2
-2.8198786,0.3934009,0.4243192,0.24960089,2
0.26353154,-3.3446398,1.3128111,1.4898992,2
-1.0413228,-3.4033086,0.6452952,0.15582608,2
-0.782186,-1.3942343,-2.0968344,-1.4131436,2
0.69185627,-0.18935983,-2.0045013,-0.83802843,2
-0.5804873,-3.5536256,0.5385774,0.07158866,2
-2.0144286,-1.9630328,0.43798104,-0.14028555,2
-0.21706836,-0.7942577,-0.039735287,-0.27948317,2
-1.242532,-3.3215237,1.2640404,0.23598586,2
-0.39508986,-3.3072324,0.18898566,0.07476416,2
-2.109156,-0.13240774,-0.4321291,-0.79797715,2
0.28719828,-3.3007097,1.1402231,1.4584949,2
-0.34021685,-1.8358303,-0.13176686,0.28786847,2
-0.5558896,-1.4144344,-0.083315775,-0.5016273,2
-2.111349,-2.1835773,0.52083117,-0.254486,2
0.46340308,-2.2180028,0.11165857,0.92965704,2
-2.1746228,-0.06732488,-1.0595824,0.12411626,2
0.070283145,-1.7637302,-0.4141524,-1.2682346,2
1.6569948,1.4234122,-1.6276125,1.1378791,2
-2.0696092,-2.1369495,1.0716952,-0.12985359,2
0.517699,-0.7277388,-2.0907745,-1.3618542,2
-0.4145218,-0.7883387,-1.7964677,-1.2889396,2
0.47299725,-1.1217844,-0.037336066,-0.31258535,2
-1.74259,0.042480506,-0.4617155,-1.1189314,2
-2.948899,-0.76278615,0.54092824,-0.8984894,2
-1.6940879,0.21421126,-1.0621564,-0.2675528,2
-1.692707,-0.18282753,-1.3048501,-0.5770377,2
-0.9757575,-0.86613786,0.115538776,-0.6383942,2
0.701128,0.42195877,-2.1316633,0.2517781,2
-0.68273807,-0.34129235,-1.0812331,-1.1506736,2
-1.4673461,-0.38257182,0.032697827,-1.093671,2
-0.20244817,-1.2035892,-0.6304579,-1.3563924,2
-2.163975,0.4502217,-0.98098344,0.026698232,2
-0.1784179,-0.69224,-1.9859804,-1.093835,2
-1.7825917,-1.9977576,1.4593725,0.55073726,2
0.06425409,-0.39655614,-2.0560203,-0.95688957,2
-2.1020472,-1.7096322,1.3815961,0.42591012,2
-0.25682974,-1.2375135,-0.6417878,-1.36564,2
-2.1620634,0.49199778,-1.0198542,0.00590831,2
-1.4713396,-0.45697778,0.11788522,-1.0019594,2
0.03798123,-0.04038716,-1.5652797,-0.8175105,2
2.200625,-0.16639292,-2.2381258,0.14670017,2
-1.1032865,-0.41623038,0.19500154,-0.72005475,2
-1.6849407,-0.5938921,-1.2092762,-0.77257556,2
-1.8214878,0.1689832,-0.9737408,-0.51122516,2
-1.7575393,-0.034074623,-0.38037,-1.1449605,2
-3.227186,-0.570466,-0.010436032,-0.73863727,2
0.42589107,-0.63696635,-2.1112602,-1.2757711,2
0.42672858,-1.2684103,-0.055164978,-0.2337963,2
-0.4275764,-0.796415,-1.8515879,-1.2240459,2
0.7660951,-0.9996136,-0.57311225,-1.3611016,2
-2.2420132,-1.996325,1.0579756,-0.15559493,2
0.07667334,-1.6450148,-0.71566576,-1.3133621,2
-2.5927367,-0.63045204,-0.73409694,-0.4348933,2
0.59896743,-1.9281092,0.16860016,0.55720025,2
-1.5580717,-2.719019,1.1482286,0.30404714,2
-0.29470903,-0.6415035,-0.04340025,-0.8487964,2
-2.0924635,-0.14903824,-0.3774004,-0.8134926,2
-0.5274309,-3.4480798,0.30880585,0.12179805,2
-0.37706336,-1.9252952,-0.1403534,0.36002034,2
0.22451991,-3.438738,1.3680573,1.3992994,2
-0.27185574,-0.8754552,-0.0055861054,-0.24467885,2
-1.5941976,-2.9677434,1.0469108,-0.049899966,2
-0.6960819,-3.529776,0.6496407,0.07923292,2
-2.104558,-1.8173069,0.36774042,-0.3802858,2
-0.5697833,-0.84246105,-2.1420574,-1.08185,2
-1.1507523,-3.2904334,0.6885686,0.1783327,2
0.5712513,-0.060760472,-2.208706,-0.26672223,2
0.33483595,-3.3423724,1.0694473,1.5191891,2
-2.6531675,0.22377026,0.47915083,0.10901697,2
0.39916334,-2.1550272,0.21962851,1.0362799,2
-2.0418577,0.2759522,-0.94341123,-0.059731327,2
0.13605873,-0.6134057,-2.032761,-1.252497,2
-0.53314847,-2.9753118,0.20764193,-1.0499486,2
-0.5779505,0.24817437,-1.7388643,-0.25830683,2
-2.5119772,-1.5013605,0.7488084,-0.51724774,2
0.008091981,-1.9753405,0.16344166,-0.0811712,2
-0.29747042,-3.2433598,1.792482,1.311217,2
-0.51581085,-2.2977822,-0.7713215,-1.3460386,2
-0.31114984,-1.7827785,-0.1153529,-0.97422206,2
-0.8823858,-3.4677308,0.5724998,-0.20845947,2
0.09289042,-2.6930673,-0.124670915,-0.4850754,2
0.31898263,-1.0878384,-0.029489577,-1.1588293,2
-0.11854723,-1.8300787,-0.24318373,-0.9143604,2
-1.2732047,-0.06727145,-0.1003203,-1.1832656,2
-0.288496,0.14576635,-0.422568,-1.4903508,2
-0.24874164,-3.3868022,0.23694833,0.074286565,2
-2.5211189,-1.483573,0.6275319,-0.7979526,2
-0.5977372,-1.5119603,-0.056095093,-0.81378084,2
-1.28571,-1.0239458,-1.2147969,-1.2723192,2
-0.97408706,-3.6467302,0.8723222,0.29224133,2
-1.9227502,-0.14513779,-1.1284156,-0.5528471,2
-0.7809542,0.17145896,-1.5709912,-0.27214274,2
-0.26986974,-0.2391472,-1.9917134,-0.6145689,2
0.11659799,-0.7572322,-1.8934873,-1.4537634,2
-2.1352756,-0.071268976,-1.0317296,-0.5166549,2
-0.3426446,-0.70023715,0.21205233,-0.8636586,2
0.11634284,-1.2316438,-0.8534577,-1.931557,2
-1.5607579,-2.7311466,1.2248377,-0.14967881,2
-1.7534716,-2.5308678,1.167632,0.12355242,2
-2.5563264,-1.4632298,0.8885813,-0.55487704,2
-1.3210533,-2.559753,-0.120178364,-1.3863825,2
0.24893637,-0.8323702,-1.7493982,-1.6482115,2
-0.23649901,-0.09478589,-2.0431814,-0.5774871,2
-1.5923706,-0.9747768,-1.3634938,-0.8400513,2
-0.69661367,0.49546966,-0.8469631,-0.843107,2
-0.61192113,-0.9620915,0.037536427,-0.6108546,2
0.4538702,-1.8626237,-0.25487328,-0.35938844,2
-1.6960285,-2.7679167,0.60731274,-0.62900424,2
-2.1919422,0.04415091,-0.91118795,-0.4840234,2
-0.076049626,-2.659391,-0.023662604,1.0349983,2
-0.3426779,-1.2831383,-0.010408822,-0.51671165,2
-1.1153957,0.55024916,-0.49684748,-0.6440631,2
1.9940815,-0.19185312,-2.325053,0.10008369,2
-0.84303486,-1.2546436,-0.27781567,-1.438965,2
-0.7738405,-1.1522446,-0.017846929,-0.8964416,2
-0.81609064,-0.60115534,-0.44486052,-1.1908828,2
-2.1276584,-1.7128323,1.3002884,0.09246013,2
-1.430428,-2.8856962,1.331005,0.31009102,2
-0.8772941,0.19703454,-1.6014334,-0.28591013,2
0.26817498,-1.5965642,-0.1708199,0.20581736,2
-1.9300463,-2.487471,0.80072296,-0.16684805,2
-0.7837769,-2.9921908,0.78243685,1.5432037,2
-1.6087687,0.49781743,-1.1012712,0.07374806,2
-0.14070174,-1.2032111,-1.2874744,-1.7890359,2
-0.48594242,-2.1299431,0.003607668,1.12901,2
-1.9376235,0.3377206,-1.0572233,-0.17924619,2
-1.4734457,0.6139509,-1.1969624,0.19671632,2
0.43478727,-2.2261608,-0.29260394,-0.12623069,2
-2.2088525,-0.22733937,-1.0231808,-0.21005523,2
-2.237708,-0.21212086,-0.93522626,-0.26749036,2
-1.3379428,0.57207566,-1.2395983,0.22730434,2
0.28341043,-2.3746426,-0.29253286,0.0313541,2
-0.15926841,-1.2154881,-1.3092632,-1.7717965,2
-0.5748092,-0.3948881,0.17449813,-0.5246492,2
-0.5388102,-2.271887,0.065906,1.3200668,2
-0.7676761,-2.9368892,0.87223995,1.459291,2
-1.2215687,0.70209545,-1.0485395,-0.29417437,2
-1.7565001,-2.6443307,0.889436,-0.14601247,2
0.2670909,-1.5104909,-0.13744226,0.08671258,2
-0.90422297,0.16191529,-1.5386454,-0.20748104,2
-1.5440797,-2.7004168,1.3628887,0.25641018,2
