z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
0.045023233,-0.6267592,-0.66395813,-0.5170555,1.2146173,0.97831136,0.50394475,0.013459895,-0.13709837,-0.31004888,-0.20080319,2.130221,0.36178768,-0.6233082,0.6899961,1.1344792,0.45975733,-0.48756576,-0.9908239,2.456043,-0.3429677,1.3978469,0.9037441,1.1883601,-0.8339023,0.12686035,-0.70681095,1.1918474,-0.013323946,0.26799643,1.2444452,-0.020547315,2
-1.6372856,-1.003444,0.031982362,-0.9072459,0.3309438,0.4468894,0.1811394,-0.8058791,2.0385864,-0.93486845,-0.057870924,0.28889722,0.3832816,3.2494583,-1.1771458,-0.9313453,-0.9139764,0.4947008,-0.7610213,0.58573973,1.1561197,1.0020404,-0.50911564,0.7066934,-0.5137831,-0.35105628,-0.24392337,-0.97264856,1.4496596,-0.51728547,-0.63074917,-1.2306315,2
-0.46913445,1.1390289,-0.49478224,-0.39450523,-0.7571686,0.5503391,-1.5851238,-2.1278937,0.86684054,0.38672942,0.4436542,-0.73837566,0.38863787,0.71525645,-1.6942617,0.33472914,0.15420087,-0.54585356,0.31684282,0.9605918,0.13638522,-0.4952089,-0.9463848,1.9606299,0.86694115,0.058241695,-1.2896035,0.51339614,-0.06459082,-0.6627492,-0.35431963,0.18341468,2
0.2792511,-0.11559494,-0.26425153,-0.306202,-0.04862191,-0.10217607,-2.1319842,-0.9865552,-0.27349657,-0.113114335,1.2194846,-1.08525,0.37975368,0.10438575,-2.0233734,0.5992291,0.8042197,1.3668188,-0.06062715,1.0509107,-0.38587967,-0.47331676,0.5178148,1.8465784,1.7675334,-0.56007653,-0.2214783,1.0837495,0.14433663,0.71640563,0.04375594,0.8193778,2
-1.4778547,0.39753765,1.5540755,0.30253208,-0.08533371,-0.44552192,0.030761376,-0.9933884,-1.5275458,-0.32063568,-1.0084496,0.10046515,0.9341157,0.20872715,-2.0820267,0.88196284,0.3880499,0.45330942,-0.5534082,0.88919735,-1.4533789,-1.405953,0.11058924,2.1172614,1.2662821,1.2815651,-0.28130898,-0.75465333,0.3772276,-0.36872992,-1.7348282,-0.9840876,2
1.1745167,0.41774738,0.23189086,-0.112282716,-0.055987004,-0.22631732,-2.787118,0.20226088,0.40500218,-0.50841683,1.2759578,1.352621,0.8568765,0.018262565,-0.06267326,-1.2747272,1.1273949,-0.28682813,0.20402846,0.72433573,-0.09253559,-0.878829,1.3317379,0.7520943,-0.08098903,-0.1424167,0.34475613,2.7352905,-0.5308235,0.44386697,0.69300956,-0.27368158,2
-1.9617245,0.14886038,-0.26988637,-0.40316385,-0.67681736,-0.60798544,-0.3761624,-1.1232175,1.8961011,-0.8506257,1.1547759,-0.123285264,-0.36295494,1.9228858,-1.0411533,-2.019209,0.17659986,-0.45775986,0.6047064,0.53716123,0.6434443,0.17984617,-0.27344745,-0.6971062,-0.30683738,-0.84702265,-0.70371944,-1.4980024,0.8876737,-1.6776705,-0.66638917,-1.2840056,2
-1.9122012,1.4125206,-0.2664464,-0.2904008,0.58336914,-0.15018383,0.50138307,-2.3366537,-0.20439093,0.42925543,-0.5106871,-0.5470218,0.39738294,1.4611617,-2.055685,0.62851846,-0.371688,0.011497194,-0.83192647,1.0419657,1.201066,-0.2620319,-0.47872195,1.3753456,0.21191746,0.4294441,-1.6819342,-1.3800706,0.8094209,-2.0005813,-1.0664632,-0.6079742,2
1.7373155,-0.060821477,0.30493325,0.5175431,-0.43913412,0.8619449,-0.4370542,0.24435222,0.8277726,-0.74835825,-0.082401246,0.98778844,-0.52889335,-0.016217887,0.8900747,0.9165516,-0.8817329,-0.32532248,-0.749156,-0.7498977,-0.018081985,1.7428154,0.48778582,0.03179577,-0.8656355,0.7238376,0.80265546,1.4311144,1.5948329,-0.0049422085,-0.6008769,1.615271,2
-0.90401936,-0.24275592,0.16005471,-0.4791963,-1.1326315,0.27592206,-0.51691717,-2.0666971,-0.57325834,-0.6396457,-0.20210986,-0.37027884,0.7196748,0.5400164,-2.2627292,0.7647523,0.3814605,0.22991958,-0.69959515,0.7181925,0.2786581,-1.1277806,-0.11864503,2.1818054,0.7614043,1.0794057,-0.52886975,-0.5982263,0.2859488,-1.3274229,-1.4777422,-0.42982432,2
-0.06116964,-0.73594195,0.51230246,0.6823533,-1.0878217,-0.5442034,-0.71576226,-0.53018445,-0.51331735,0.22240447,-0.13985854,-0.43008825,0.79331017,0.5690833,0.08042577,1.4669526,0.080984235,-0.37360585,-0.45659262,-2.109631,1.4870781,0.25268716,-1.2444358,0.56315535,1.130327,0.96638036,-0.43185684,0.7997393,-0.39623415,0.42696017,-0.7541516,2.1201878,2
-1.6735734,-0.3857879,1.0031165,-0.70549524,-1.0773642,0.62221396,0.13390338,-1.4811509,0.7179184,0.20642868,-0.47623286,-0.56157523,-0.5252667,2.109315,-1.0999311,0.2042413,0.11563909,-0.03811325,-0.26574484,1.031732,-0.33390355,0.42705426,-0.14260654,1.4772217,0.3410921,0.0331316,-1.6060761,-0.82162577,0.8963806,-1.3014432,-0.7117062,-0.7396393,2
0.31696948,-1.2022939,0.91407406,0.25476325,1.4596635,0.7666478,-1.3067977,-0.42957297,-2.6081352,-0.8065374,0.326491,1.8842171,0.25149256,0.5892693,0.29816332,-0.23982283,0.16147797,-0.40480605,0.080718935,0.35343367,-0.01655224,-0.35146004,0.75985646,1.4445114,0.010606669,1.1132499,-0.16662934,2.497792,-0.8410203,-0.067852795,0.5117742,-0.46345577,2
-1.2184842,-0.5548716,0.26842412,-0.20892924,-0.39349636,-0.8954495,0.50281966,-0.71463025,-0.35512704,0.2231349,0.39066595,3.2091932,-0.8763411,0.30800936,-1.1657618,0.47722372,-0.772495,-0.2506844,0.19212563,2.387553,0.24488683,0.57638484,0.09547132,0.9618431,0.48536813,-0.17137764,-0.8152903,0.30294874,-0.48709527,-0.3398053,-0.14996424,-0.6168879,2
0.06645854,0.07859653,0.97447383,0.029058948,-0.19892526,0.33331078,0.6917257,-0.21623623,0.599118,0.43633053,1.0535625,1.8797709,0.32445017,0.71766543,-0.17669833,0.8061798,0.40871564,0.24643503,0.017497703,0.3787248,-0.70202327,1.4381161,0.8133438,0.35816145,-1.2662395,1.0170858,1.2417188,0.44197744,0.3004786,0.26154608,-0.44453877,0.23744795,2
0.051201828,0.22501606,0.39974207,-1.5332203,1.0292506,-0.35232183,-1.1256043,-1.4150889,2.4755979,0.8734117,1.1426036,0.025767755,-0.2526071,0.6576319,-0.33768094,-0.8080837,-0.8599876,-0.5397513,0.15095302,2.0511265,-1.066681,-0.43804651,-0.29833168,0.6711923,-1.6474309,-0.7459559,-2.4253817,0.5917101,-0.12198199,-0.46908823,0.9530099,0.09197206,2
-0.81139153,-1.054479,-0.08120765,-0.19689968,1.1382735,-1.302949,-1.1248274,-0.18460584,-1.0799457,1.3498228,0.21165256,-0.36172384,0.35927683,-0.3820839,-2.627121,1.4722048,-0.5771103,0.75140923,-0.2854732,0.9192554,0.44603303,-1.4426543,0.7068648,1.7894907,3.0948346,-0.20250009,0.6779765,-0.072603695,0.47007227,0.21696854,-1.3878913,0.0248246,2
-0.14628619,-0.43913457,-0.71089554,-0.4997327,-1.1516,0.9797871,-0.45683986,1.0362139,-2.3649826,-1.3363903,1.1348941,2.8696892,2.0283542,0.5134212,0.33179855,-0.82494634,-0.029281087,-0.53638065,-1.6377188,-0.68950605,0.98076886,-0.13760376,0.40771863,-0.6762394,0.865225,0.6979199,2.084072,1.1535857,-1.7965772,-0.36808497,0.9740868,-1.0441265,2
0.28054345,-1.2398027,0.2793483,-1.3696247,-0.11853176,0.25535035,-0.2683453,-1.4046538,-2.6516476,-1.2788503,-0.5999005,-1.4530874,-1.5857952,-0.38197848,1.3542702,1.5420045,-0.095752895,-0.579734,-0.82051444,-0.32709807,-0.64401114,1.1642985,0.5446103,1.0877683,-0.09319435,1.4528973,-1.476976,0.3855717,-0.1584203,-1.63781,0.2737838,1.784026,2
-0.92529947,0.27772355,-1.2588074,0.34677055,-0.010674744,-0.074216485,-0.8537806,-1.9096161,-0.8284162,0.9641792,-0.39055768,0.20752607,1.6854796,0.45260733,-2.4216,0.4632117,0.34278065,-0.7529831,-0.84087163,0.5788988,0.22289999,-1.4535271,-0.8912734,2.5151541,0.42997324,1.3059249,-0.014157683,-0.09399548,0.63805854,0.13451678,-2.2629516,-0.71239597,2
-0.10794705,0.5207541,1.3118544,0.08839169,0.040379807,1.3220496,-0.36856702,-0.008846961,0.86127216,0.8462387,0.11128262,0.6173308,0.1568394,-0.9018128,-0.06548938,1.2021115,2.7811434,-0.44038254,-0.6697052,-1.0054921,0.71864593,1.2498575,-0.76567686,-0.10934743,-0.33033895,1.1485292,0.956058,1.0775943,0.6496927,-0.880887,-1.1914318,1.8431747,2
-0.44960725,0.36659497,-1.0386808,0.36883163,-0.11365141,-0.72153926,-2.0651002,-0.12607706,-1.8795955,-0.2736562,1.1468163,-1.3806916,-0.44757238,-0.5359727,-1.0703185,0.29436025,-0.0412809,0.10017338,1.1054643,0.12644473,0.20170635,0.756783,0.029982388,0.7321621,2.5334074,-0.38149,0.82760274,0.64817685,-0.47273827,0.8522542,0.41506124,1.0466352,2
-0.40473363,0.8110088,0.49933577,-1.3424939,0.348494,-0.78294766,-0.75778854,-0.9313224,3.1474473,1.1412452,2.0562859,0.9995702,-0.5872403,1.413601,-0.19969451,-2.0997837,-1.5336908,0.20362267,0.12906358,1.521058,0.033902466,-0.29072154,-0.036027394,-0.29869232,-1.4139233,-1.2141852,-1.6999903,-0.039499078,-0.12683871,-0.10943261,0.8111574,-0.4741401,2
0.57155144,-0.35730565,-1.5162301,-0.76210064,-0.57990515,0.17115931,-2.277218,-0.14708248,1.8458347,-0.6388052,1.6797442,0.7004761,-0.036444545,-0.3305726,-0.5910878,-0.4525691,1.3092405,-1.0292137,-0.98650265,1.1248207,-0.4604992,-0.6027652,-0.71107554,1.3466121,-0.43225855,-0.57785606,0.39130193,2.2270768,-0.2663163,0.2759441,0.42549965,0.22561665,2
0.9990226,-0.64851815,1.2920609,-0.7297231,-1.166438,0.009815693,-1.3783813,0.41363493,-3.049631,-0.12481378,0.67399865,0.62260616,0.7357135,-0.54737246,0.8273683,-0.30180854,-0.42314586,0.7324114,0.08893968,0.08473796,0.051741324,-0.0024872292,-0.37030405,0.22007269,0.5152601,0.5585865,-0.99712956,1.6113255,-1.6637763,0.39461493,0.9698405,0.54389226,2
-0.3553124,0.46921378,0.35543954,0.18310851,1.1239746,0.7245329,-0.6388241,-0.6874487,-2.7388039,-1.3253982,-0.058627013,0.55437386,-0.65298855,0.19239253,-0.49544474,1.4528526,-0.29611638,-0.5376802,-1.5588331,-0.27841496,0.53614914,0.47099474,1.005945,1.1608369,0.6059464,1.5065768,0.29133192,1.4713316,-0.35874003,-0.16634256,-0.17925014,0.6295243,2
0.586589,1.1594481,-0.78597516,0.30001235,-0.61124957,-0.7297275,-0.57111835,-0.66352123,-0.15558378,0.041008733,0.02151683,-0.28515124,0.9522012,-0.059749156,1.0338311,1.6990001,-0.3479989,-0.4758553,0.5305144,-1.2133986,0.7337316,1.1160809,-0.054950014,0.35408702,0.2608608,0.8822687,0.04564363,1.391501,1.2350029,-0.9270842,-0.88632524,2.205789,2
0.7021841,0.33583146,-1.2289739,0.89399844,1.5476153,-0.45613012,-0.5805656,0.51794,0.89971215,2.4404676,0.1825301,0.67821956,1.2752978,-1.3743151,0.5332967,1.3763646,-0.325508,-1.4999845,0.25144625,-1.2613118,-0.9528056,1.4345531,1.5610406,0.025835618,-0.35853568,0.42168623,0.8167201,1.1615626,-0.91126984,-0.582826,-1.4314392,1.7345088,2
0.42388588,-1.5716746,-0.80713946,-0.975724,-0.115098,-0.34435555,-2.2649403,0.4806432,-0.9994509,-0.9135867,0.99703795,1.8235999,0.016821504,0.23763162,0.3985938,-1.4144849,0.36730367,0.45288017,-1.0420151,0.70927715,-0.13017972,-1.018007,1.5671767,1.15154,-0.2711124,0.28031683,-0.10191236,2.9228854,-0.4421096,0.16329265,0.62519,-0.73790145,2
-0.3924405,-0.31492382,0.23462045,-0.0031143911,-1.0781846,0.5964116,1.9027027,-0.025476128,0.7873588,0.46898425,0.7702446,2.6369789,-0.6790551,-0.38411334,-0.32599702,1.4695001,-0.43124843,0.06309633,-0.49744463,2.2743917,-0.384181,1.5252934,-0.3922529,0.24964294,-0.7939092,0.28275296,-0.026485104,-0.59550756,-0.86755353,0.07907951,0.6168018,0.101073556,2
-0.5907213,-0.92758745,0.26003867,0.7086702,-0.74185115,1.2141609,0.48353916,0.26300102,-0.7781772,-0.050035864,0.6804966,3.5924072,1.0767763,0.545132,-0.027768813,0.46256042,-1.2521493,0.44683713,-0.15583524,1.0794014,0.3904427,1.0665404,0.1279102,0.70767844,0.7947527,0.593295,1.3184614,1.0256534,-1.1454831,1.4847821,0.9941653,-1.1361349,2
0.052207112,0.38246396,-0.5672514,-0.51523197,1.129876,0.59007245,-2.3359978,-1.2847893,0.06675382,-0.625491,1.245709,-1.4562981,0.7993858,-0.20141381,-1.4229695,0.7240161,-0.5353327,0.855415,0.5370294,0.5435758,0.083498396,-0.5017271,-0.028466642,1.727796,1.9670668,-0.21365395,0.25668663,1.0815154,-0.34304035,-0.8370719,0.4166261,0.6959018,2
-0.030857556,-0.5345831,-0.16542527,0.6597761,0.3542889,-0.79439914,-1.0897033,-0.30966234,0.16680573,-0.08788833,0.6001335,-0.4726877,1.0589468,-0.134716,-2.3415647,1.499531,0.30994037,0.62786686,-1.9848815,0.99534005,0.27349076,-0.32201698,0.83361155,2.23173,2.0314116,-0.25693935,0.9413276,0.59277344,1.1654905,0.8076005,-1.1989708,0.28605056,2
-1.3018785,0.15361446,0.15876725,0.52119863,0.42164648,0.23610659,0.09924027,-1.6359543,2.3527663,1.452286,0.52760625,0.5068924,0.36480018,2.8311765,-1.0346668,-0.913185,0.638736,1.0725229,-0.2615342,0.49425334,-0.021514878,0.40316233,-0.59396863,0.69230723,-0.52194417,-0.6479592,-0.4525144,-0.956833,1.4906294,-0.8672864,-0.9691142,-0.8943275,2
-0.89668,0.2019275,0.4768693,-1.1466271,1.4568056,0.849399,-0.9367094,-2.1258898,1.1401907,0.36044806,0.3332293,-1.040787,0.036792025,1.23949,-1.4314363,0.46992236,0.12995467,0.12804285,-0.13904044,0.8765363,0.5297491,-0.047555864,0.3432791,1.910476,0.21876179,0.25606745,-1.6196169,0.39930952,0.30811304,-0.9729339,-0.24604127,-0.005834285,2
0.94243854,-0.4721404,-1.0729936,0.6601066,1.4157379,-0.18120766,-0.012806088,-1.0556064,0.6958964,0.78154814,0.01835218,0.97213614,-1.9631507,0.44325328,-0.65553015,0.9327085,-1.0728602,-0.3473217,-1.5024223,0.005282333,1.7227216,1.8090479,0.027948022,0.16308616,-0.09801334,1.0264952,1.1745887,1.3641008,0.30218717,-0.593241,-1.1498456,1.4639978,2
-0.11878134,-1.2916601,-1.3624561,-0.35768926,-0.88332224,0.30949533,-1.4627506,-0.2500141,1.0107068,-0.4116464,2.5608575,1.82397,0.87192976,0.5106418,-0.7219781,-0.5366296,-1.0899432,0.71824527,0.53701687,0.8949441,0.68970215,1.2158444,-0.8983141,0.06548963,1.1930625,-0.90903646,1.3345082,1.4530575,-1.5605638,0.5195858,1.1268806,-0.037470587,2
0.5893306,1.0869738,1.0922046,-0.28438312,1.0118114,0.46115583,-2.1813233,-0.8188536,0.7909642,-0.24366547,1.1157204,1.9049292,0.8592781,0.061628357,0.4854687,-1.7669059,-0.77571976,0.6486553,0.70401704,1.3421011,-1.0620824,-0.8062891,0.04676506,0.85429,-1.1080399,0.032692716,-0.32743424,2.0789778,-1.2309113,-0.38292485,1.0954493,-0.89946353,2
0.81863195,-0.7806873,-0.7524445,1.1214805,-0.25427273,-0.64036274,-1.3900679,0.29718032,0.66696304,-0.22313201,2.3519723,1.7530907,0.44224748,0.16767988,-0.3488144,-0.59037703,-0.41249573,1.4948217,0.5345431,0.9989909,-0.76580906,1.379163,-0.106041014,-0.5887605,0.70922434,-1.0170256,1.2267115,1.3445314,-0.707203,0.47407785,1.3274578,0.39489007,2
0.8134293,-0.6262073,1.0167944,-1.0036765,-1.1881244,0.995119,-1.4062531,-0.0753625,-3.3795865,-2.0434213,-0.13534284,0.48662522,-0.077073574,-0.6907526,1.2533665,0.33366507,-1.0896747,0.26403552,0.10611392,0.62075746,0.16975427,-0.03918749,-0.06351714,0.84789723,-0.07044694,1.023903,-0.75868255,1.6004184,-1.3534073,-0.7838679,1.6437676,0.18333146,2
0.056064382,-0.70230436,0.41292632,1.323868,0.20284067,-0.8514371,-0.8585435,0.10556863,-0.4167484,1.4582249,-0.42085046,1.7898883,0.87689364,0.25033736,1.0880327,-0.426495,0.110684365,0.25112876,-0.1077546,2.428372,-0.40681326,0.26873136,-0.29271132,1.1815832,-1.4833593,-0.07905181,-1.5250275,2.2007895,-0.14087453,0.19994058,1.5120227,-0.47120512,2
0.37124565,0.5665466,0.34202513,-0.8249891,-1.5012802,0.4737324,-0.6754592,-0.813387,-1.3945792,-0.56693804,0.64951026,-0.19449672,0.53587025,0.37499067,0.22736138,1.3366561,0.111777835,-0.9810323,1.3377415,-0.508598,0.49150962,0.64486873,0.5929063,0.94275826,0.5791159,1.6171482,0.4112037,1.2753476,0.7245859,-0.5104868,-0.34826368,1.1305496,2
-0.3480705,-1.567774,-0.34583467,-0.71192825,1.0031031,0.9730619,0.17931473,0.188741,-0.23531118,0.7238687,-0.83287215,1.240723,0.9066751,0.46234718,1.1461928,1.4265074,-0.035337016,-0.0005040169,0.6185348,-1.2188672,0.19245376,1.8530393,0.026788145,-1.1305829,-1.0569553,1.1054813,0.42588282,0.79273015,-0.09751975,0.7410408,-0.37429494,1.7674793,2
0.68675435,0.75268143,0.07279132,-1.003037,1.0767838,-0.2941234,-1.6635573,0.87256175,-0.68942076,-1.0590014,1.7437428,1.6664695,-0.63466656,0.45121983,0.8488509,-0.66713935,1.4318429,-1.0899992,0.1296985,-0.14357954,0.5132884,0.4209473,0.9756459,-0.54130113,0.5975354,-0.48649332,0.9421557,2.417429,-0.9478633,1.0998714,1.203354,0.38327712,2
0.4823966,-1.1551068,0.032524854,0.38496086,0.10011861,-0.31445876,1.0108024,0.15841526,0.32435095,-0.40712303,0.26915658,1.8436906,-0.93961084,-1.3284975,0.3357889,1.8325222,-1.1135594,-0.51568615,0.025066104,1.9002527,0.5226938,1.1250402,-1.4704292,0.9802788,-0.027589977,0.4899552,0.11093268,0.6401983,0.56618077,0.41275153,0.54453,0.6718681,2
-0.15958053,-0.023590893,-0.62093186,-0.2655386,-0.03906262,-0.06790366,-0.6260162,0.85429883,-0.22223696,-0.95948994,0.7333514,3.5291715,0.6626221,0.38790974,0.37663457,-1.3207152,-1.2292702,0.52294,0.5848496,1.0416431,-0.73855627,0.102899216,-1.1167518,0.019725744,-0.33734488,-0.22349805,0.90881205,1.9500455,-1.1911396,1.279115,0.9890665,-1.1981763,2
1.1341858,0.5249176,1.0201025,-0.56082594,-0.47463983,-1.0974803,-1.8788029,1.3319058,-0.51841307,-2.031764,1.6048645,1.5496737,0.6061692,-0.07280363,0.24545261,-0.8166974,0.98827773,1.8635713,0.025335863,0.16559106,-0.3349258,0.16149366,-1.0678777,-0.5054699,0.18879485,-0.81414795,0.9151921,2.4360242,-0.31452143,0.07581204,1.3475866,0.4303545,2
0.15202832,1.2056024,1.5504788,1.0261836,-0.57921535,-0.36903787,-0.7366237,1.4640646,-0.11569686,-0.42475733,1.2295798,3.6222255,-0.17918038,0.45048898,0.82008505,-1.3851869,-1.39157,-0.12257012,0.08868967,1.0746013,-0.7938588,0.23681882,-0.24046755,0.17870463,-1.5917289,-0.29392767,0.7967177,1.9520382,-1.2676097,1.3471843,0.92975944,-1.2334187,2
-0.110558175,-0.6188334,-1.2291152,0.71807516,-1.0386612,-0.22891852,1.4047229,-0.30506414,0.53642166,1.3206137,0.091883175,2.4042432,0.0011671633,-0.8999195,-0.123954095,1.3666198,-0.7431487,-0.6390626,-0.22961894,2.27411,-0.7653316,1.1862361,-0.25378263,0.70475835,-1.1565067,0.006701678,-0.44668525,0.021342754,-0.31183094,-0.79128474,0.8501496,0.5305086,2
2.0477552,0.18773258,-0.6007707,-0.52141225,0.32489106,0.44259304,-0.46824616,-0.6277486,-1.3068273,0.126921,0.6267554,-0.25718734,-1.9631513,0.5114053,0.21810207,1.4143957,1.0726278,-0.9481622,0.6907927,-0.474143,0.823709,0.8195543,0.29258502,1.1192499,-0.22371888,1.2339745,0.2495341,1.4825343,0.48342395,-1.3886546,-0.62984705,1.3789387,2
1.0335599,0.97719777,0.32437846,-0.12403287,-0.9714875,0.69931793,0.42260724,1.1270094,-0.94859844,-1.1790355,0.09976713,1.4642227,-2.0255752,1.021692,1.238357,1.0959327,-0.7191589,-0.12679398,-0.92905265,-1.3041258,-0.91809165,1.7054331,-0.13667378,-1.3394836,-0.46638346,0.9286542,0.769165,0.817645,-1.3235612,0.99446493,0.37916768,1.3376685,2
0.18205339,-0.5619439,-0.59512174,-0.5088386,2.0436623,0.5862782,-0.5904289,-0.053489357,-0.37511882,0.18524003,-0.43370828,2.1843848,-0.3247514,0.40397203,1.279908,-0.42496336,-1.5124542,-0.024675906,-1.0196449,2.512532,-0.21068493,0.4093045,1.7002875,1.4000435,-1.7586659,0.23905113,-1.3754296,2.0214925,-0.2589296,1.564815,0.90399754,-0.32286495,2
0.39530507,-0.54921865,-2.1471143,0.8385024,0.14679176,-0.13730136,-1.7573637,0.25042668,0.9813848,0.49491987,2.1956675,1.4008125,-0.3560287,-0.10049084,-0.75828207,-0.4480889,0.48416638,0.79603666,1.7933779,0.66449594,-0.31124476,0.86783206,0.63520414,-0.014445633,0.91149575,-0.9681812,1.440429,1.5114354,-1.2129204,0.39178136,1.0488415,0.39451116,2
0.48802716,0.40495527,-1.0285147,0.18373233,-1.1360314,0.9436987,-1.2209488,0.45617804,-3.3106503,-0.3174801,0.15378405,0.6642143,-0.9747356,-0.6833973,0.7391996,0.21157189,-0.14978178,0.9782579,0.08491306,0.5671979,-0.102463365,-0.31343746,0.50101936,0.97040045,0.54294044,1.0739098,-0.85272616,1.9336859,-1.7432901,0.53212476,1.7290766,0.22281182,2
0.43014288,0.8763125,-0.37707123,-0.2804975,-1.6433488,0.29422295,-2.1300435,-0.5355215,1.675083,-0.32009435,2.0189946,1.8549968,0.34271172,-0.18682209,-0.3151668,-1.5652648,0.038776815,0.13353804,-0.21769044,1.4697921,-0.9179862,-0.74605364,-0.18163292,0.8239709,-0.6466434,-0.6573536,0.33754763,1.970381,-0.76012796,0.5294189,1.0053643,-0.7882835,2
0.16326223,-0.51257753,0.36149555,0.7036397,-0.39832076,-0.021133758,-1.267331,0.036609255,0.85928094,0.42924064,2.3405547,1.8664871,1.3623751,0.106100336,-0.32884383,-0.75816107,-1.9048073,1.0510616,-0.3769582,0.89981717,0.9525772,1.463291,0.40980917,-0.4103043,0.8308336,-1.0944688,1.3403823,1.3227466,-1.1291643,0.48473865,1.2638056,0.21225224,2
0.090863764,0.413881,-1.5331383,-0.6866338,-0.1409555,0.8104164,-0.74912196,-0.52720976,-0.10828539,0.10239127,-0.17325252,-0.17691065,1.3679956,0.3509987,0.46929622,1.2325493,-0.66351414,0.2896906,-0.503264,-1.296777,-1.0780195,0.9556686,1.0599577,0.21986936,-0.46767378,1.0560963,0.11031442,1.3965919,-0.19709341,-1.0998626,-1.0119255,2.059364,2
-1.5407102,0.30809808,-0.7780163,-1.350934,0.7299069,-0.13314532,0.12256445,-1.3661,2.69647,-0.35572046,0.867468,0.2892895,1.0561916,2.557727,-0.8553996,-1.1988782,-0.41852754,-0.19302306,-1.317022,0.68652874,0.554023,0.48945895,0.35082334,0.6011425,-0.41430297,-1.007423,-0.564627,-0.8673087,1.1682037,-1.6806097,-0.12634708,-0.6413171,2
-0.8013051,0.26452738,0.23719719,-1.6631322,1.1783952,0.9018854,-0.8544773,-2.0760396,1.3676999,0.5041568,0.029689297,-1.029035,-0.68273747,1.5429134,-1.0385987,0.3454787,-0.7237367,-0.5155181,-0.2514565,0.9306702,-0.6813794,0.16627839,-1.0350475,1.8151128,0.010507703,0.16832393,-1.6510016,0.29299974,0.42082134,-0.56062424,-0.20516199,0.12560955,2
0.08051198,-0.964936,-1.3901231,-1.0192101,1.1995664,1.1765358,-2.3693173,-1.5942734,0.14489742,-0.34927407,1.1446098,-1.1801102,-0.3829577,0.0016661659,-1.9634526,0.5046655,0.69486237,0.45919466,-0.4652027,0.46070355,0.054122016,-0.6337995,-0.84343344,1.8162893,1.5954833,0.11839934,0.2119819,0.88602537,-0.3258004,0.093334794,-0.099966735,0.44847405,2
-0.35672158,-0.29663652,0.3280616,-0.42506027,0.658062,-0.42848128,-1.0123844,-1.0673219,0.10739485,0.688246,0.5129242,-0.22451653,0.02852118,-0.06413138,-2.8015134,1.4859284,0.3340785,0.77142,-1.4936379,1.0345339,0.96544707,-0.70558256,0.83160883,2.3627124,1.7955455,0.132549,0.66229826,0.2661409,0.74794483,0.42455876,-1.5818676,0.1738446,2
-0.34360287,0.22600305,-0.17770025,-0.24649046,2.0995696,0.7441212,0.6522556,0.37927732,-0.8486255,0.0035331845,0.16336834,3.1708488,0.93460846,0.84614456,-0.30716583,0.72150236,-0.1435763,-2.0248647,0.17577523,0.6978204,-1.2511226,1.061331,0.4043482,0.85923797,1.0637825,1.0032508,1.5932579,0.86495864,-0.5255955,0.08492397,0.3244007,-0.66453874,2
-0.19688311,0.27583203,-0.22693199,-1.090956,-0.11960696,-0.54751885,1.672918,-0.098186016,0.7275564,0.0442148,0.94274694,2.5300653,-0.78019935,-0.18404946,-0.0866391,1.4302177,-0.62223685,0.9981822,0.46193722,2.134998,0.03910461,1.3188653,-0.3207355,0.20931011,-0.55830216,0.48867264,0.004909165,-0.4621318,-0.0035972297,0.59823465,1.0799325,0.09000072,2
0.69653964,-2.0085616,-0.099348724,-0.77475035,-0.64126414,-0.5567161,-1.7776,1.045245,-1.8683676,-1.331423,0.42293268,1.9955812,-0.42497045,-0.007945985,0.8271345,-0.75332206,0.6310786,0.48957542,-1.8490543,0.91878885,-0.16707951,-0.7562834,0.44186193,1.4111124,-0.47971666,0.7576052,-0.2261628,2.7006912,-0.067456424,-0.11916494,0.84371006,-0.7606709,2
-1.0004432,0.48598248,0.07365696,0.09893486,-0.54024297,-2.5840442,-0.089436874,0.37183684,1.2431413,-0.20845714,2.381402,1.3880099,0.20137508,-0.14318882,-1.0597588,-0.5029789,-0.63116455,0.018123323,0.39654833,-0.9563788,0.32430482,-0.9657212,-0.14819613,-2.1166914,1.1347729,-1.6465209,0.43675125,-1.2743028,-0.8829383,0.10814704,-0.41412792,0.85848826,2
0.22314069,-0.36392123,0.86798054,-0.63870925,1.2895548,1.3504442,-0.96507657,0.025082797,-2.8330286,-0.33751363,0.1625468,1.3033667,0.65369654,-0.3351162,0.2647479,0.6818009,0.051131338,-0.64212203,-0.35702613,0.33611262,-0.5860228,-0.01245008,-1.0472376,1.1793255,1.0152347,1.0829656,-0.28894067,1.9842703,-1.6096091,0.13140239,1.1033994,0.14116852,2
0.6611794,-1.5165256,1.3272163,0.04236721,-0.37054798,0.26875106,-0.82190263,0.7735512,-0.40133286,0.18997194,0.2589484,-0.36117312,-0.059610583,0.33026898,0.19346952,1.4742506,0.7531734,-1.181864,-0.5881858,-1.4296011,-0.09605962,0.89753425,-0.19687757,0.2768757,0.5322837,0.6229892,-0.20037398,1.3954787,-0.5772305,0.38782007,-0.69229174,2.09733,2
